id_code,experiment,plate,well,sirna
HUVEC-07_1_M21,HUVEC-07,1,M21,sirna_22
HUVEC-07_1_N02,HUVEC-07,1,N02,sirna_11
HUVEC-07_1_N13,HUVEC-07,1,N13,sirna_16
HUVEC-07_1_N15,HUVEC-07,1,N15,sirna_32
HUVEC-07_1_O08,HUVEC-07,1,O08,sirna_69
HUVEC-07_1_O19,HUVEC-07,1,O19,sirna_87
HUVEC-07_2_C09,HUVEC-07,2,C09,sirna_31
HUVEC-07_2_D10,HUVEC-07,2,D10,sirna_98
HUVEC-07_2_D17,HUVEC-07,2,D17,sirna_53
HUVEC-07_2_G06,HUVEC-07,2,G06,sirna_12
HUVEC-07_2_G11,HUVEC-07,2,G11,sirna_27
HUVEC-07_2_I07,HUVEC-07,2,I07,sirna_83
HUVEC-07_2_J10,HUVEC-07,2,J10,sirna_19
HUVEC-07_2_K07,HUVEC-07,2,K07,sirna_94
HUVEC-07_2_L18,HUVEC-07,2,L18,sirna_29
HUVEC-07_2_M14,HUVEC-07,2,M14,sirna_35
HUVEC-07_2_N16,HUVEC-07,2,N16,sirna_81
HUVEC-07_2_N21,HUVEC-07,2,N21,sirna_91
HUVEC-07_2_O20,HUVEC-07,2,O20,sirna_36
HUVEC-07_3_C02,HUVEC-07,3,C02,sirna_63
HUVEC-07_3_C10,HUVEC-07,3,C10,sirna_33
HUVEC-07_3_D07,HUVEC-07,3,D07,sirna_15
HUVEC-07_3_E05,HUVEC-07,3,E05,sirna_88
HUVEC-07_3_F05,HUVEC-07,3,F05,sirna_43
HUVEC-07_3_F23,HUVEC-07,3,F23,sirna_93
HUVEC-07_3_G08,HUVEC-07,3,G08,sirna_58
HUVEC-07_3_H05,HUVEC-07,3,H05,sirna_95
HUVEC-07_3_H12,HUVEC-07,3,H12,sirna_46
HUVEC-07_3_I08,HUVEC-07,3,I08,sirna_90
HUVEC-07_3_K07,HUVEC-07,3,K07,sirna_18
HUVEC-07_3_K18,HUVEC-07,3,K18,sirna_78
HUVEC-07_3_K21,HUVEC-07,3,K21,sirna_86
HUVEC-07_3_L02,HUVEC-07,3,L02,sirna_62
HUVEC-07_3_L05,HUVEC-07,3,L05,sirna_51
HUVEC-07_3_L14,HUVEC-07,3,L14,sirna_23
HUVEC-07_3_M14,HUVEC-07,3,M14,sirna_82
HUVEC-07_3_N07,HUVEC-07,3,N07,sirna_66
HUVEC-07_3_N09,HUVEC-07,3,N09,sirna_13
HUVEC-07_3_N12,HUVEC-07,3,N12,sirna_45
HUVEC-07_3_N20,HUVEC-07,3,N20,sirna_39
HUVEC-07_3_N22,HUVEC-07,3,N22,sirna_99
HUVEC-07_3_O19,HUVEC-07,3,O19,sirna_60
HUVEC-07_4_B09,HUVEC-07,4,B09,sirna_97
HUVEC-07_4_B17,HUVEC-07,4,B17,sirna_56
HUVEC-07_4_B20,HUVEC-07,4,B20,sirna_14
HUVEC-07_4_C05,HUVEC-07,4,C05,sirna_64
HUVEC-07_4_C23,HUVEC-07,4,C23,sirna_47
HUVEC-07_4_D03,HUVEC-07,4,D03,sirna_48
HUVEC-07_4_D13,HUVEC-07,4,D13,sirna_3
HUVEC-07_4_D14,HUVEC-07,4,D14,sirna_7
HUVEC-07_4_D16,HUVEC-07,4,D16,sirna_65
HUVEC-07_4_D17,HUVEC-07,4,D17,sirna_57
HUVEC-07_4_E03,HUVEC-07,4,E03,sirna_37
HUVEC-07_4_E07,HUVEC-07,4,E07,sirna_96
HUVEC-07_4_E21,HUVEC-07,4,E21,sirna_72
HUVEC-07_4_E23,HUVEC-07,4,E23,sirna_59
HUVEC-07_4_F12,HUVEC-07,4,F12,sirna_9
HUVEC-07_4_G07,HUVEC-07,4,G07,sirna_38
HUVEC-07_4_G11,HUVEC-07,4,G11,sirna_54
HUVEC-07_4_G17,HUVEC-07,4,G17,sirna_73
HUVEC-07_4_G22,HUVEC-07,4,G22,sirna_68
HUVEC-07_4_H23,HUVEC-07,4,H23,sirna_42
HUVEC-07_4_I04,HUVEC-07,4,I04,sirna_41
HUVEC-07_4_I13,HUVEC-07,4,I13,sirna_25
HUVEC-07_4_J13,HUVEC-07,4,J13,sirna_70
HUVEC-07_4_K04,HUVEC-07,4,K04,sirna_67
HUVEC-07_4_K19,HUVEC-07,4,K19,sirna_79
HUVEC-07_4_L02,HUVEC-07,4,L02,sirna_30
HUVEC-07_4_L11,HUVEC-07,4,L11,sirna_8
HUVEC-07_4_L21,HUVEC-07,4,L21,sirna_55
HUVEC-07_4_L22,HUVEC-07,4,L22,sirna_92
HUVEC-07_4_M02,HUVEC-07,4,M02,sirna_71
HUVEC-07_4_M06,HUVEC-07,4,M06,sirna_34
HUVEC-07_4_M21,HUVEC-07,4,M21,sirna_4
HUVEC-07_4_N02,HUVEC-07,4,N02,sirna_26
HUVEC-07_4_N08,HUVEC-07,4,N08,sirna_49
HUVEC-07_4_O04,HUVEC-07,4,O04,sirna_77
HUVEC-07_4_O08,HUVEC-07,4,O08,sirna_28
HUVEC-08_1_B07,HUVEC-08,1,B07,sirna_66
HUVEC-08_1_C02,HUVEC-08,1,C02,sirna_18
HUVEC-08_1_D20,HUVEC-08,1,D20,sirna_51
HUVEC-08_1_D23,HUVEC-08,1,D23,sirna_93
HUVEC-08_1_E16,HUVEC-08,1,E16,sirna_63
HUVEC-08_1_F02,HUVEC-08,1,F02,sirna_99
HUVEC-08_1_F14,HUVEC-08,1,F14,sirna_45
HUVEC-08_1_G09,HUVEC-08,1,G09,sirna_62
HUVEC-08_1_H23,HUVEC-08,1,H23,sirna_90
HUVEC-08_1_I07,HUVEC-08,1,I07,sirna_13
HUVEC-08_1_K07,HUVEC-08,1,K07,sirna_88
HUVEC-08_1_K09,HUVEC-08,1,K09,sirna_46
HUVEC-08_1_K13,HUVEC-08,1,K13,sirna_60
HUVEC-08_1_L02,HUVEC-08,1,L02,sirna_58
HUVEC-08_1_L08,HUVEC-08,1,L08,sirna_23
HUVEC-08_1_L13,HUVEC-08,1,L13,sirna_39
HUVEC-08_1_L14,HUVEC-08,1,L14,sirna_86
HUVEC-08_1_L15,HUVEC-08,1,L15,sirna_43
HUVEC-08_1_L20,HUVEC-08,1,L20,sirna_95
HUVEC-08_1_M21,HUVEC-08,1,M21,sirna_78
HUVEC-08_1_N20,HUVEC-08,1,N20,sirna_82
HUVEC-08_1_O09,HUVEC-08,1,O09,sirna_15
HUVEC-08_1_O22,HUVEC-08,1,O22,sirna_33
HUVEC-08_2_B13,HUVEC-08,2,B13,sirna_70
HUVEC-08_2_B15,HUVEC-08,2,B15,sirna_38
HUVEC-08_2_B22,HUVEC-08,2,B22,sirna_34
HUVEC-08_2_C05,HUVEC-08,2,C05,sirna_64
HUVEC-08_2_D06,HUVEC-08,2,D06,sirna_73
HUVEC-08_2_D16,HUVEC-08,2,D16,sirna_3
HUVEC-08_2_D20,HUVEC-08,2,D20,sirna_4
HUVEC-08_2_D22,HUVEC-08,2,D22,sirna_59
HUVEC-08_2_E05,HUVEC-08,2,E05,sirna_79
HUVEC-08_2_E08,HUVEC-08,2,E08,sirna_67
HUVEC-08_2_E15,HUVEC-08,2,E15,sirna_8
HUVEC-08_2_E20,HUVEC-08,2,E20,sirna_65
HUVEC-08_2_E23,HUVEC-08,2,E23,sirna_54
HUVEC-08_2_F14,HUVEC-08,2,F14,sirna_42
HUVEC-08_2_F16,HUVEC-08,2,F16,sirna_25
HUVEC-08_2_G06,HUVEC-08,2,G06,sirna_72
HUVEC-08_2_G09,HUVEC-08,2,G09,sirna_77
HUVEC-08_2_G18,HUVEC-08,2,G18,sirna_37
HUVEC-08_2_H17,HUVEC-08,2,H17,sirna_97
HUVEC-08_2_I07,HUVEC-08,2,I07,sirna_92
HUVEC-08_2_I09,HUVEC-08,2,I09,sirna_14
HUVEC-08_2_I10,HUVEC-08,2,I10,sirna_49
HUVEC-08_2_I13,HUVEC-08,2,I13,sirna_30
HUVEC-08_2_J06,HUVEC-08,2,J06,sirna_57
HUVEC-08_2_J09,HUVEC-08,2,J09,sirna_68
HUVEC-08_2_J16,HUVEC-08,2,J16,sirna_47
HUVEC-08_2_K03,HUVEC-08,2,K03,sirna_55
HUVEC-08_2_K04,HUVEC-08,2,K04,sirna_41
HUVEC-08_2_K05,HUVEC-08,2,K05,sirna_56
HUVEC-08_2_L05,HUVEC-08,2,L05,sirna_71
HUVEC-08_2_M17,HUVEC-08,2,M17,sirna_7
HUVEC-08_2_M20,HUVEC-08,2,M20,sirna_9
HUVEC-08_2_N13,HUVEC-08,2,N13,sirna_28
HUVEC-08_2_N17,HUVEC-08,2,N17,sirna_96
HUVEC-08_2_O09,HUVEC-08,2,O09,sirna_26
HUVEC-08_2_O12,HUVEC-08,2,O12,sirna_48
HUVEC-08_3_B13,HUVEC-08,3,B13,sirna_44
HUVEC-08_3_D03,HUVEC-08,3,D03,sirna_50
HUVEC-08_3_D07,HUVEC-08,3,D07,sirna_87
HUVEC-08_3_E03,HUVEC-08,3,E03,sirna_85
HUVEC-08_3_E05,HUVEC-08,3,E05,sirna_75
HUVEC-08_3_E08,HUVEC-08,3,E08,sirna_0
HUVEC-08_3_E17,HUVEC-08,3,E17,sirna_24
HUVEC-08_3_E18,HUVEC-08,3,E18,sirna_89
HUVEC-08_3_E22,HUVEC-08,3,E22,sirna_2
HUVEC-08_3_F05,HUVEC-08,3,F05,sirna_10
HUVEC-08_3_F10,HUVEC-08,3,F10,sirna_1
HUVEC-08_3_G19,HUVEC-08,3,G19,sirna_22
HUVEC-08_3_H04,HUVEC-08,3,H04,sirna_84
HUVEC-08_3_H18,HUVEC-08,3,H18,sirna_21
HUVEC-08_3_I03,HUVEC-08,3,I03,sirna_16
HUVEC-08_3_I23,HUVEC-08,3,I23,sirna_74
HUVEC-08_3_J02,HUVEC-08,3,J02,sirna_69
HUVEC-08_3_J05,HUVEC-08,3,J05,sirna_11
HUVEC-08_3_J23,HUVEC-08,3,J23,sirna_6
HUVEC-08_3_K10,HUVEC-08,3,K10,sirna_32
HUVEC-08_3_L11,HUVEC-08,3,L11,sirna_17
HUVEC-08_3_L13,HUVEC-08,3,L13,sirna_40
HUVEC-08_3_L21,HUVEC-08,3,L21,sirna_80
HUVEC-08_3_M23,HUVEC-08,3,M23,sirna_5
HUVEC-08_3_N04,HUVEC-08,3,N04,sirna_76
HUVEC-08_3_O06,HUVEC-08,3,O06,sirna_20
HUVEC-08_3_O20,HUVEC-08,3,O20,sirna_61
HUVEC-08_4_B18,HUVEC-08,4,B18,sirna_19
HUVEC-08_4_D11,HUVEC-08,4,D11,sirna_98
HUVEC-08_4_F20,HUVEC-08,4,F20,sirna_53
HUVEC-08_4_G12,HUVEC-08,4,G12,sirna_91
HUVEC-08_4_G21,HUVEC-08,4,G21,sirna_12
HUVEC-08_4_G23,HUVEC-08,4,G23,sirna_83
HUVEC-08_4_H02,HUVEC-08,4,H02,sirna_31
HUVEC-08_4_J21,HUVEC-08,4,J21,sirna_35
HUVEC-08_4_L08,HUVEC-08,4,L08,sirna_36
HUVEC-08_4_L18,HUVEC-08,4,L18,sirna_29
HUVEC-08_4_N16,HUVEC-08,4,N16,sirna_94
HUVEC-08_4_O03,HUVEC-08,4,O03,sirna_81
HUVEC-08_4_O04,HUVEC-08,4,O04,sirna_27
HUVEC-09_1_B07,HUVEC-09,1,B07,sirna_41
HUVEC-09_1_B12,HUVEC-09,1,B12,sirna_38
HUVEC-09_1_B18,HUVEC-09,1,B18,sirna_59
HUVEC-09_1_C05,HUVEC-09,1,C05,sirna_37
HUVEC-09_1_C14,HUVEC-09,1,C14,sirna_72
HUVEC-09_1_C17,HUVEC-09,1,C17,sirna_8
HUVEC-09_1_D06,HUVEC-09,1,D06,sirna_73
HUVEC-09_1_D11,HUVEC-09,1,D11,sirna_4
HUVEC-09_1_D14,HUVEC-09,1,D14,sirna_96
HUVEC-09_1_D20,HUVEC-09,1,D20,sirna_71
HUVEC-09_1_E19,HUVEC-09,1,E19,sirna_54
HUVEC-09_1_F04,HUVEC-09,1,F04,sirna_64
HUVEC-09_1_F09,HUVEC-09,1,F09,sirna_42
HUVEC-09_1_F16,HUVEC-09,1,F16,sirna_25
HUVEC-09_1_G21,HUVEC-09,1,G21,sirna_7
HUVEC-09_1_H12,HUVEC-09,1,H12,sirna_70
HUVEC-09_1_H21,HUVEC-09,1,H21,sirna_47
HUVEC-09_1_I05,HUVEC-09,1,I05,sirna_55
HUVEC-09_1_I08,HUVEC-09,1,I08,sirna_3
HUVEC-09_1_I10,HUVEC-09,1,I10,sirna_49
HUVEC-09_1_I14,HUVEC-09,1,I14,sirna_65
HUVEC-09_1_I15,HUVEC-09,1,I15,sirna_30
HUVEC-09_1_I23,HUVEC-09,1,I23,sirna_92
HUVEC-09_1_J14,HUVEC-09,1,J14,sirna_57
HUVEC-09_1_K15,HUVEC-09,1,K15,sirna_28
HUVEC-09_1_K18,HUVEC-09,1,K18,sirna_14
HUVEC-09_1_L02,HUVEC-09,1,L02,sirna_97
HUVEC-09_1_L06,HUVEC-09,1,L06,sirna_79
HUVEC-09_1_L14,HUVEC-09,1,L14,sirna_67
HUVEC-09_1_L16,HUVEC-09,1,L16,sirna_48
HUVEC-09_1_L21,HUVEC-09,1,L21,sirna_68
HUVEC-09_1_M04,HUVEC-09,1,M04,sirna_26
HUVEC-09_1_M17,HUVEC-09,1,M17,sirna_56
HUVEC-09_1_M20,HUVEC-09,1,M20,sirna_34
HUVEC-09_1_O06,HUVEC-09,1,O06,sirna_9
HUVEC-09_1_O15,HUVEC-09,1,O15,sirna_77
HUVEC-09_2_B10,HUVEC-09,2,B10,sirna_89
HUVEC-09_2_C21,HUVEC-09,2,C21,sirna_16
HUVEC-09_2_D07,HUVEC-09,2,D07,sirna_20
HUVEC-09_2_D22,HUVEC-09,2,D22,sirna_6
HUVEC-09_2_E10,HUVEC-09,2,E10,sirna_74
HUVEC-09_2_E17,HUVEC-09,2,E17,sirna_61
HUVEC-09_2_E18,HUVEC-09,2,E18,sirna_75
HUVEC-09_2_E19,HUVEC-09,2,E19,sirna_40
HUVEC-09_2_F12,HUVEC-09,2,F12,sirna_44
HUVEC-09_2_F20,HUVEC-09,2,F20,sirna_80
HUVEC-09_2_G16,HUVEC-09,2,G16,sirna_5
HUVEC-09_2_H17,HUVEC-09,2,H17,sirna_87
HUVEC-09_2_H23,HUVEC-09,2,H23,sirna_17
HUVEC-09_2_I04,HUVEC-09,2,I04,sirna_2
HUVEC-09_2_I21,HUVEC-09,2,I21,sirna_24
HUVEC-09_2_I23,HUVEC-09,2,I23,sirna_32
HUVEC-09_2_J18,HUVEC-09,2,J18,sirna_11
HUVEC-09_2_K09,HUVEC-09,2,K09,sirna_1
HUVEC-09_2_K22,HUVEC-09,2,K22,sirna_76
HUVEC-09_2_L07,HUVEC-09,2,L07,sirna_22
HUVEC-09_2_L17,HUVEC-09,2,L17,sirna_50
HUVEC-09_2_L23,HUVEC-09,2,L23,sirna_84
HUVEC-09_2_M02,HUVEC-09,2,M02,sirna_69
HUVEC-09_2_M08,HUVEC-09,2,M08,sirna_10
HUVEC-09_2_M21,HUVEC-09,2,M21,sirna_21
HUVEC-09_2_N11,HUVEC-09,2,N11,sirna_85
HUVEC-09_2_O06,HUVEC-09,2,O06,sirna_0
HUVEC-09_3_C17,HUVEC-09,3,C17,sirna_94
HUVEC-09_3_D19,HUVEC-09,3,D19,sirna_19
HUVEC-09_3_G06,HUVEC-09,3,G06,sirna_91
HUVEC-09_3_I03,HUVEC-09,3,I03,sirna_29
HUVEC-09_3_I12,HUVEC-09,3,I12,sirna_35
HUVEC-09_3_I21,HUVEC-09,3,I21,sirna_81
HUVEC-09_3_J17,HUVEC-09,3,J17,sirna_31
HUVEC-09_3_J20,HUVEC-09,3,J20,sirna_98
HUVEC-09_3_K04,HUVEC-09,3,K04,sirna_27
HUVEC-09_3_K06,HUVEC-09,3,K06,sirna_36
HUVEC-09_3_M02,HUVEC-09,3,M02,sirna_53
HUVEC-09_3_O11,HUVEC-09,3,O11,sirna_83
HUVEC-09_3_O14,HUVEC-09,3,O14,sirna_12
HUVEC-09_4_B06,HUVEC-09,4,B06,sirna_86
HUVEC-09_4_B08,HUVEC-09,4,B08,sirna_33
HUVEC-09_4_C17,HUVEC-09,4,C17,sirna_23
HUVEC-09_4_C20,HUVEC-09,4,C20,sirna_66
HUVEC-09_4_D03,HUVEC-09,4,D03,sirna_93
HUVEC-09_4_D05,HUVEC-09,4,D05,sirna_78
HUVEC-09_4_D08,HUVEC-09,4,D08,sirna_62
HUVEC-09_4_D10,HUVEC-09,4,D10,sirna_51
HUVEC-09_4_D13,HUVEC-09,4,D13,sirna_82
HUVEC-09_4_D19,HUVEC-09,4,D19,sirna_18
HUVEC-09_4_E23,HUVEC-09,4,E23,sirna_60
HUVEC-09_4_F12,HUVEC-09,4,F12,sirna_46
HUVEC-09_4_G03,HUVEC-09,4,G03,sirna_43
HUVEC-09_4_G10,HUVEC-09,4,G10,sirna_45
HUVEC-09_4_H02,HUVEC-09,4,H02,sirna_13
HUVEC-09_4_H12,HUVEC-09,4,H12,sirna_15
HUVEC-09_4_H13,HUVEC-09,4,H13,sirna_88
HUVEC-09_4_I10,HUVEC-09,4,I10,sirna_99
HUVEC-09_4_L03,HUVEC-09,4,L03,sirna_58
HUVEC-09_4_L10,HUVEC-09,4,L10,sirna_39
HUVEC-09_4_L18,HUVEC-09,4,L18,sirna_95
HUVEC-09_4_M20,HUVEC-09,4,M20,sirna_63
HUVEC-09_4_N06,HUVEC-09,4,N06,sirna_90
HUVEC-10_1_B03,HUVEC-10,1,B03,sirna_25
HUVEC-10_1_B04,HUVEC-10,1,B04,sirna_97
HUVEC-10_1_B09,HUVEC-10,1,B09,sirna_67
HUVEC-10_1_B11,HUVEC-10,1,B11,sirna_42
HUVEC-10_1_B15,HUVEC-10,1,B15,sirna_68
HUVEC-10_1_B22,HUVEC-10,1,B22,sirna_77
HUVEC-10_1_C23,HUVEC-10,1,C23,sirna_26
HUVEC-10_1_D03,HUVEC-10,1,D03,sirna_71
HUVEC-10_1_E13,HUVEC-10,1,E13,sirna_38
HUVEC-10_1_E21,HUVEC-10,1,E21,sirna_14
HUVEC-10_1_F14,HUVEC-10,1,F14,sirna_92
HUVEC-10_1_G04,HUVEC-10,1,G04,sirna_65
HUVEC-10_1_G06,HUVEC-10,1,G06,sirna_49
HUVEC-10_1_G07,HUVEC-10,1,G07,sirna_4
HUVEC-10_1_G14,HUVEC-10,1,G14,sirna_55
HUVEC-10_1_G21,HUVEC-10,1,G21,sirna_8
HUVEC-10_1_G22,HUVEC-10,1,G22,sirna_37
HUVEC-10_1_H09,HUVEC-10,1,H09,sirna_7
HUVEC-10_1_H17,HUVEC-10,1,H17,sirna_3
HUVEC-10_1_I03,HUVEC-10,1,I03,sirna_47
HUVEC-10_1_I08,HUVEC-10,1,I08,sirna_28
HUVEC-10_1_I10,HUVEC-10,1,I10,sirna_41
HUVEC-10_1_J12,HUVEC-10,1,J12,sirna_48
HUVEC-10_1_J14,HUVEC-10,1,J14,sirna_73
HUVEC-10_1_K15,HUVEC-10,1,K15,sirna_57
HUVEC-10_1_L04,HUVEC-10,1,L04,sirna_9
HUVEC-10_1_L07,HUVEC-10,1,L07,sirna_70
HUVEC-10_1_L08,HUVEC-10,1,L08,sirna_54
HUVEC-10_1_L11,HUVEC-10,1,L11,sirna_34
HUVEC-10_1_M05,HUVEC-10,1,M05,sirna_96
HUVEC-10_1_M08,HUVEC-10,1,M08,sirna_64
HUVEC-10_1_M16,HUVEC-10,1,M16,sirna_79
HUVEC-10_1_N13,HUVEC-10,1,N13,sirna_59
HUVEC-10_1_O09,HUVEC-10,1,O09,sirna_72
HUVEC-10_1_O13,HUVEC-10,1,O13,sirna_30
HUVEC-10_1_O17,HUVEC-10,1,O17,sirna_56
HUVEC-10_2_B04,HUVEC-10,2,B04,sirna_5
HUVEC-10_2_B18,HUVEC-10,2,B18,sirna_21
HUVEC-10_2_C10,HUVEC-10,2,C10,sirna_87
HUVEC-10_2_C20,HUVEC-10,2,C20,sirna_50
HUVEC-10_2_D15,HUVEC-10,2,D15,sirna_85
HUVEC-10_2_E03,HUVEC-10,2,E03,sirna_22
HUVEC-10_2_E05,HUVEC-10,2,E05,sirna_80
HUVEC-10_2_E08,HUVEC-10,2,E08,sirna_16
HUVEC-10_2_E09,HUVEC-10,2,E09,sirna_74
HUVEC-10_2_E15,HUVEC-10,2,E15,sirna_40
HUVEC-10_2_E18,HUVEC-10,2,E18,sirna_24
HUVEC-10_2_F05,HUVEC-10,2,F05,sirna_76
HUVEC-10_2_H04,HUVEC-10,2,H04,sirna_75
HUVEC-10_2_H21,HUVEC-10,2,H21,sirna_44
HUVEC-10_2_I14,HUVEC-10,2,I14,sirna_20
HUVEC-10_2_J09,HUVEC-10,2,J09,sirna_32
HUVEC-10_2_K10,HUVEC-10,2,K10,sirna_0
HUVEC-10_2_L05,HUVEC-10,2,L05,sirna_10
HUVEC-10_2_L10,HUVEC-10,2,L10,sirna_17
HUVEC-10_2_M10,HUVEC-10,2,M10,sirna_11
HUVEC-10_2_M17,HUVEC-10,2,M17,sirna_69
HUVEC-10_2_N05,HUVEC-10,2,N05,sirna_1
HUVEC-10_2_N08,HUVEC-10,2,N08,sirna_61
HUVEC-10_2_N12,HUVEC-10,2,N12,sirna_84
HUVEC-10_2_N13,HUVEC-10,2,N13,sirna_89
HUVEC-10_2_O02,HUVEC-10,2,O02,sirna_2
HUVEC-10_2_O15,HUVEC-10,2,O15,sirna_6
HUVEC-10_3_D18,HUVEC-10,3,D18,sirna_31
HUVEC-10_3_H04,HUVEC-10,3,H04,sirna_29
HUVEC-10_3_I10,HUVEC-10,3,I10,sirna_12
HUVEC-10_3_I16,HUVEC-10,3,I16,sirna_81
HUVEC-10_3_J05,HUVEC-10,3,J05,sirna_19
HUVEC-10_3_K06,HUVEC-10,3,K06,sirna_36
HUVEC-10_3_K08,HUVEC-10,3,K08,sirna_98
HUVEC-10_3_M18,HUVEC-10,3,M18,sirna_83
HUVEC-10_3_N03,HUVEC-10,3,N03,sirna_94
HUVEC-10_3_N05,HUVEC-10,3,N05,sirna_35
HUVEC-10_3_N23,HUVEC-10,3,N23,sirna_91
HUVEC-10_3_O15,HUVEC-10,3,O15,sirna_53
HUVEC-10_3_O18,HUVEC-10,3,O18,sirna_27
HUVEC-10_4_B07,HUVEC-10,4,B07,sirna_60
HUVEC-10_4_B08,HUVEC-10,4,B08,sirna_13
HUVEC-10_4_C14,HUVEC-10,4,C14,sirna_46
HUVEC-10_4_C21,HUVEC-10,4,C21,sirna_33
HUVEC-10_4_D07,HUVEC-10,4,D07,sirna_15
HUVEC-10_4_D15,HUVEC-10,4,D15,sirna_23
HUVEC-10_4_E04,HUVEC-10,4,E04,sirna_63
HUVEC-10_4_E10,HUVEC-10,4,E10,sirna_82
HUVEC-10_4_G23,HUVEC-10,4,G23,sirna_88
HUVEC-10_4_I20,HUVEC-10,4,I20,sirna_66
HUVEC-10_4_J13,HUVEC-10,4,J13,sirna_78
HUVEC-10_4_K02,HUVEC-10,4,K02,sirna_58
HUVEC-10_4_K14,HUVEC-10,4,K14,sirna_95
HUVEC-10_4_K15,HUVEC-10,4,K15,sirna_62
HUVEC-10_4_K17,HUVEC-10,4,K17,sirna_90
HUVEC-10_4_L05,HUVEC-10,4,L05,sirna_18
HUVEC-10_4_L13,HUVEC-10,4,L13,sirna_43
HUVEC-10_4_L21,HUVEC-10,4,L21,sirna_93
HUVEC-10_4_M02,HUVEC-10,4,M02,sirna_99
HUVEC-10_4_M13,HUVEC-10,4,M13,sirna_45
HUVEC-10_4_N06,HUVEC-10,4,N06,sirna_51
HUVEC-10_4_N08,HUVEC-10,4,N08,sirna_86
HUVEC-10_4_O04,HUVEC-10,4,O04,sirna_39
HUVEC-11_1_B07,HUVEC-11,1,B07,sirna_6
HUVEC-11_1_B08,HUVEC-11,1,B08,sirna_0
HUVEC-11_1_B18,HUVEC-11,1,B18,sirna_10
HUVEC-11_1_C04,HUVEC-11,1,C04,sirna_85
HUVEC-11_1_D13,HUVEC-11,1,D13,sirna_50
HUVEC-11_1_E02,HUVEC-11,1,E02,sirna_44
HUVEC-11_1_E18,HUVEC-11,1,E18,sirna_24
HUVEC-11_1_F14,HUVEC-11,1,F14,sirna_76
HUVEC-11_1_G04,HUVEC-11,1,G04,sirna_17
HUVEC-11_1_G09,HUVEC-11,1,G09,sirna_1
HUVEC-11_1_G11,HUVEC-11,1,G11,sirna_89
HUVEC-11_1_H21,HUVEC-11,1,H21,sirna_80
HUVEC-11_1_I07,HUVEC-11,1,I07,sirna_20
HUVEC-11_1_I11,HUVEC-11,1,I11,sirna_74
HUVEC-11_1_I16,HUVEC-11,1,I16,sirna_69
HUVEC-11_1_I23,HUVEC-11,1,I23,sirna_2
HUVEC-11_1_J02,HUVEC-11,1,J02,sirna_22
HUVEC-11_1_J09,HUVEC-11,1,J09,sirna_87
HUVEC-11_1_K04,HUVEC-11,1,K04,sirna_84
HUVEC-11_1_K08,HUVEC-11,1,K08,sirna_16
HUVEC-11_1_K21,HUVEC-11,1,K21,sirna_11
HUVEC-11_1_L14,HUVEC-11,1,L14,sirna_5
HUVEC-11_1_L19,HUVEC-11,1,L19,sirna_40
HUVEC-11_1_M20,HUVEC-11,1,M20,sirna_21
HUVEC-11_1_N10,HUVEC-11,1,N10,sirna_32
HUVEC-11_1_N16,HUVEC-11,1,N16,sirna_75
HUVEC-11_1_O09,HUVEC-11,1,O09,sirna_61
HUVEC-11_2_B19,HUVEC-11,2,B19,sirna_31
HUVEC-11_2_E14,HUVEC-11,2,E14,sirna_94
HUVEC-11_2_E17,HUVEC-11,2,E17,sirna_27
HUVEC-11_2_F06,HUVEC-11,2,F06,sirna_12
HUVEC-11_2_G18,HUVEC-11,2,G18,sirna_81
HUVEC-11_2_H13,HUVEC-11,2,H13,sirna_53
HUVEC-11_2_I13,HUVEC-11,2,I13,sirna_29
HUVEC-11_2_I19,HUVEC-11,2,I19,sirna_19
HUVEC-11_2_K02,HUVEC-11,2,K02,sirna_98
HUVEC-11_2_L04,HUVEC-11,2,L04,sirna_36
HUVEC-11_2_L23,HUVEC-11,2,L23,sirna_35
HUVEC-11_2_M23,HUVEC-11,2,M23,sirna_91
HUVEC-11_2_N18,HUVEC-11,2,N18,sirna_83
HUVEC-11_3_C23,HUVEC-11,3,C23,sirna_15
HUVEC-11_3_D03,HUVEC-11,3,D03,sirna_13
HUVEC-11_3_D19,HUVEC-11,3,D19,sirna_90
HUVEC-11_3_D20,HUVEC-11,3,D20,sirna_93
HUVEC-11_3_D22,HUVEC-11,3,D22,sirna_51
HUVEC-11_3_E07,HUVEC-11,3,E07,sirna_82
HUVEC-11_3_E23,HUVEC-11,3,E23,sirna_62
HUVEC-11_3_F04,HUVEC-11,3,F04,sirna_95
HUVEC-11_3_G17,HUVEC-11,3,G17,sirna_23
HUVEC-11_3_G19,HUVEC-11,3,G19,sirna_18
HUVEC-11_3_H10,HUVEC-11,3,H10,sirna_46
HUVEC-11_3_H18,HUVEC-11,3,H18,sirna_39
HUVEC-11_3_I08,HUVEC-11,3,I08,sirna_86
HUVEC-11_3_I09,HUVEC-11,3,I09,sirna_45
HUVEC-11_3_I21,HUVEC-11,3,I21,sirna_33
HUVEC-11_3_J12,HUVEC-11,3,J12,sirna_43
HUVEC-11_3_K02,HUVEC-11,3,K02,sirna_58
HUVEC-11_3_K22,HUVEC-11,3,K22,sirna_66
HUVEC-11_3_L11,HUVEC-11,3,L11,sirna_78
HUVEC-11_3_M17,HUVEC-11,3,M17,sirna_63
HUVEC-11_3_N15,HUVEC-11,3,N15,sirna_88
